contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPY250930C00765000,2025-04-25 16:10:44+00:00,765.0,0.06,0.06,0.08,0.0,0.0,36.0,329,0.17188328125000002,False,REGULAR,USD,call
SPY250930C00770000,2025-04-30 19:09:43+00:00,770.0,0.06,0.05,0.08,0.0,0.0,19.0,1014,0.1753012158203125,False,REGULAR,USD,call
SPY250930P00345000,2025-05-01 18:45:52+00:00,345.0,1.57,1.53,1.56,-0.07999992,-4.84848,2.0,954,0.4205990557861329,False,REGULAR,USD,put
SPY250930P00350000,2025-05-01 15:26:03+00:00,350.0,1.63,1.62,1.64,-0.15999997,-8.938545,30.0,692,0.41370215209960937,False,REGULAR,USD,put
SPY250930P00355000,2025-04-25 18:56:32+00:00,355.0,2.15,1.68,1.71,0.0,0.0,3.0,448,0.4062559375,False,REGULAR,USD,put
SPY250930P00360000,2025-05-01 18:48:18+00:00,360.0,1.91,1.77,1.8,0.0,0.0,42.0,149,0.39954213745117195,False,REGULAR,USD,put
SPY250930P00365000,2025-05-02 14:19:36+00:00,365.0,1.86,1.85,1.88,-2.0900002,-52.911392,7.0,16,0.39234006103515623,False,REGULAR,USD,put
SPY250930P00370000,2025-05-02 14:11:05+00:00,370.0,1.99,1.95,1.98,-0.18000007,-8.294934,5.0,116,0.3858093646240234,False,REGULAR,USD,put
SPY250930P00375000,2025-05-02 13:30:16+00:00,375.0,2.12,2.05,2.07,-0.20000005,-8.620691,3.0,153,0.3787293572998046,False,REGULAR,USD,put
SPY250930P00380000,2025-05-01 16:15:29+00:00,380.0,2.28,2.15,2.17,-0.21000004,-8.433737,1.0,225,0.3719545227050781,False,REGULAR,USD,put
SPY250930P00385000,2025-04-29 13:38:48+00:00,385.0,2.91,2.26,2.29,0.0,0.0,3.0,27,0.365667964477539,False,REGULAR,USD,put
SPY250930P00390000,2025-05-01 16:55:13+00:00,390.0,2.41,2.39,2.43,-0.3699999,-13.309348,7.0,71,0.359808648071289,False,REGULAR,USD,put
SPY250930P00395000,2025-05-01 15:31:27+00:00,395.0,2.79,2.52,2.56,0.0,0.0,1.0,358,0.35346105529785155,False,REGULAR,USD,put
SPY250930P00400000,2025-05-02 15:17:16+00:00,400.0,2.75,2.65,2.69,-0.1400001,-4.844294,94.0,8366,0.34696087615966786,False,REGULAR,USD,put
SPY250930P00405000,2025-05-01 19:24:01+00:00,405.0,3.1,2.83,2.85,0.0,0.0,6.0,199,0.34107104248046877,False,REGULAR,USD,put
SPY250930P00410000,2025-05-02 15:00:45+00:00,410.0,2.99,2.99,3.02,-0.27999997,-8.56269,12.0,581,0.3352727606201171,False,REGULAR,USD,put
