contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPXW250523P02000000,2025-05-01 14:01:57+00:00,2000.0,0.1,0.05,0.1,0.0,0.0,4.0,169,1.2382850585937497,False,REGULAR,USD,put
SPXW250523P02200000,2025-04-28 13:30:10+00:00,2200.0,0.1,0.05,0.2,0.0,0.0,1.0,11,1.1709025830078126,False,REGULAR,USD,put
SPXW250523P02400000,2025-04-28 13:30:04+00:00,2400.0,0.1,0.1,0.2,0.0,0.0,1.0,38,1.08203583984375,False,REGULAR,USD,put
SPXW250523P02600000,2025-04-29 13:42:35+00:00,2600.0,0.22,0.1,0.25,0.0,0.0,1.0,200,0.99804689453125,False,REGULAR,USD,put
SPXW250523P02800000,2025-05-01 07:29:03+00:00,2800.0,0.23,0.15,0.3,0.0,0.0,1.0,109,0.9262702685546875,False,REGULAR,USD,put
SPXW250523P03000000,2025-05-02 14:01:18+00:00,3000.0,0.22,0.2,0.35,-0.08000001,-26.666668,2.0,107,0.8549819189453125,False,REGULAR,USD,put
SPXW250523P03200000,2025-05-02 15:47:14+00:00,3200.0,0.32,0.25,0.4,-0.030000001,-7.894737,1.0,191,0.7846701220703125,False,REGULAR,USD,put
SPXW250523P03400000,2025-05-02 15:47:14+00:00,3400.0,0.42,0.35,0.5,-0.13000003,-19.11765,1.0,831,0.7241238525390624,False,REGULAR,USD,put
SPXW250523P03600000,2025-05-02 15:03:47+00:00,3600.0,0.6,0.5,0.6,-0.34999996,-36.842102,18.0,407,0.6647982739257814,False,REGULAR,USD,put
SPXW250523P03800000,2025-05-02 15:29:12+00:00,3800.0,0.85,0.75,0.85,-0.14999998,-14.999998,9.0,536,0.6145058081054688,False,REGULAR,USD,put
SPXW250523P03900000,2025-05-01 19:42:54+00:00,3900.0,1.3,0.95,1.05,0.0,0.0,51.0,928,0.5920450952148439,False,REGULAR,USD,put
SPXW250523P04000000,2025-05-02 15:27:10+00:00,4000.0,1.25,1.1,1.3,-0.54999995,-30.555553,14.0,1517,0.5670209313964845,False,REGULAR,USD,put
SPXW250523P04050000,2025-05-01 19:10:44+00:00,4050.0,1.65,1.2,1.4,0.0,0.0,1.0,481,0.553837469482422,False,REGULAR,USD,put
SPXW250523P04100000,2025-05-01 19:10:28+00:00,4100.0,1.8,1.35,1.55,0.0,0.0,52.0,121,0.5426071130371095,False,REGULAR,USD,put
SPXW250523P04150000,2025-05-02 14:56:48+00:00,4150.0,1.65,1.5,1.65,-0.35000002,-17.500002,266.0,163,0.5296067547607424,False,REGULAR,USD,put
